speaker,condition,filename,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,pitch,rms,zcr,centroid,bandwidth,rolloff,chroma1,chroma2,chroma3,chroma4,chroma5,chroma6,chroma7,chroma8,chroma9,chroma10,chroma11,chroma12
s33,Plain,s33_p_lbwg3n.wav,-585.5767,76.67009,16.160593,38.87896,-12.372951,-7.0058947,3.4875774,-26.745394,-3.8346493,-13.613234,-4.0008726,11.18521,1514.2474,0.004187278,0.10511300223214286,1660.576841427156,1705.0766206738103,3373.8839285714284,0.21646117,0.17851262,0.19182089,0.16597737,0.19153996,0.26024044,0.35208654,0.40007854,0.4009298,0.47970212,0.41723302,0.34609973
s33,Plain,s33_p_lgaa6n.wav,-549.6126,82.96844,6.3806276,22.548246,-12.526487,-10.4862795,5.4141817,-31.50419,-0.22615737,-14.409571,-1.2249341,9.661276,1441.8169,0.004660913,0.14022943037974683,1830.3191931748997,1746.993697735905,3488.2318037974683,0.21095756,0.21197751,0.24812333,0.21315314,0.21010928,0.15295798,0.20509495,0.3877816,0.4628931,0.7190581,0.5391808,0.3209731
s33,Plain,s33_p_lgao1n.wav,-625.9758,104.12571,0.9121878,21.658169,-10.15499,-4.761815,10.796615,-19.117353,0.7308669,-5.873671,-2.0521212,7.606286,922.82007,0.0030053318,0.05650275735294118,1279.0970394411163,1559.6777014865324,2784.6507352941176,0.3163801,0.30288705,0.36297986,0.3668553,0.3348709,0.31621802,0.3973613,0.6105126,0.57209295,0.55265594,0.49309343,0.39260402
s33,Plain,s33_p_lgwu9s.wav,-605.1498,82.93517,18.636786,48.005627,-4.1546097,-9.111291,8.4145,-22.172428,-8.190625,-8.937533,-6.6973443,15.888279,1447.9827,0.0035147779,0.09935203758445946,1494.292245563248,1591.2721761516827,2993.6655405405404,0.16467887,0.13206269,0.15322709,0.16451097,0.2104906,0.23334147,0.24996047,0.44676122,0.46524918,0.38791606,0.34270668,0.26464576
s33,Plain,s33_p_lrin4a.wav,-559.03973,100.933075,1.4435943,26.891977,-16.04925,-15.43764,5.5428057,-28.78896,-0.38845256,-13.701722,-6.7131834,11.562512,1568.7114,0.003735025,0.11044355751811594,1547.5113415339365,1601.7892786155153,2916.779891304348,0.23551604,0.21455984,0.2514251,0.25051418,0.24878491,0.24139075,0.23355041,0.37000048,0.48749685,0.6164299,0.4910372,0.2987281
s33,Plain,s33_p_lwbb1a.wav,-592.7372,101.105385,6.31612,30.086628,-10.999079,-8.197197,6.8171906,-27.795269,1.0760809,-9.253801,-0.77474606,11.522142,1128.9875,0.0037856256,0.060760498046875,1264.1166069297608,1561.721672423016,2581.25,0.30514616,0.2963851,0.2800979,0.28962076,0.27837592,0.2867199,0.39592507,0.50194365,0.52230436,0.5262251,0.3856684,0.2981295
s33,Plain,s33_p_lwbs8a.wav,-569.4219,90.43185,11.211336,20.915241,-16.910704,-13.26326,3.7767382,-25.392305,-1.4228522,-11.693517,-2.896155,12.104898,1493.9279,0.0032708342,0.11429586038961038,1747.681440123802,1686.340595650715,3298.3969155844156,0.26045388,0.20544863,0.2825126,0.37552768,0.24227984,0.21512356,0.28963006,0.4752358,0.47620356,0.47515082,0.5019275,0.32810503
s33,Plain,s33_p_lwbt4p.wav,-624.0693,94.4364,29.113388,34.83216,-10.987743,-5.841388,9.69776,-23.383362,-8.370117,-4.8677354,-4.808593,15.370072,1561.7832,0.0024199544,0.11369212080792683,1570.88232112111,1610.8354316534703,3016.1013719512193,0.28610393,0.26370546,0.2805716,0.26114503,0.31684387,0.4013555,0.42583907,0.46715382,0.42379206,0.49909183,0.43276605,0.33528417
s33,Plain,s33_p_lwia2a.wav,-550.54553,83.68158,8.013802,30.530718,-17.230368,-11.252181,-2.2716374,-31.098507,-5.4674478,-12.444935,1.3481485,10.43926,1677.6459,0.00416816,0.09808111810064934,1664.0202613651452,1647.1775483862768,3207.7922077922076,0.21870038,0.2349909,0.24569365,0.15957609,0.20074932,0.20580794,0.29991427,0.5297304,0.5239958,0.41650617,0.2405532,0.2285408
s33,Plain,s33_p_pbbe8p.wav,-569.2964,73.24778,26.338203,44.400726,-18.6671,-9.832952,2.7831357,-33.756496,-4.8002067,-15.537112,0.33674935,8.883364,1505.1554,0.0040851114,0.12021484375,1781.3810274958714,1807.0037679529594,3693.9338235294117,0.18842387,0.23106927,0.24098662,0.2748649,0.22937386,0.21963903,0.38076925,0.5041983,0.654952,0.5924779,0.32052615,0.2425895
s33,Plain,s33_p_pbid7a.wav,-521.5613,75.87857,12.244338,38.22691,-15.857777,-15.83638,-2.2309415,-29.915714,-7.258401,-13.469379,-6.2095547,9.064435,1240.2573,0.006397496,0.11970288825757576,1724.7339504510585,1794.3237039690123,3679.569128787879,0.25083706,0.23197891,0.2710858,0.2505239,0.19594504,0.15913555,0.17578536,0.33792824,0.39533705,0.5261539,0.49931785,0.3394914
s33,Plain,s33_p_pbwd9a.wav,-537.88446,78.63913,7.8836775,32.34081,-10.485955,-8.489834,-0.30136782,-30.765797,-3.6787527,-12.12707,-3.7025018,10.751652,1566.8158,0.005169246,0.10577134683098592,1713.2867231012754,1771.574990833417,3539.0625,0.24613835,0.25612396,0.24919176,0.19111316,0.16781402,0.1887509,0.28640896,0.414831,0.4063519,0.44951746,0.4769718,0.39223972
s33,Plain,s33_p_pbwr3p.wav,-561.22235,63.510117,18.822853,30.009024,-12.825804,-4.471773,0.26915872,-28.6712,-5.2304745,-8.548143,-2.727462,12.961282,1785.7678,0.004697461,0.17851443407012196,2067.8237644721885,1843.8182918135203,4038.109756097561,0.22888027,0.25247613,0.28196633,0.2946366,0.20835942,0.20098016,0.26580286,0.35357764,0.5527006,0.61894,0.42044723,0.27989203
s33,Plain,s33_p_pbwy9s.wav,-553.9485,79.00106,10.40247,25.105076,-6.126577,-10.56263,4.1571894,-30.088013,-3.7563758,-13.605614,-11.089319,14.680844,1719.8689,0.005358635,0.11694978412828948,1656.927167992731,1744.5664502149743,3343.8527960526317,0.22050029,0.17853336,0.22380006,0.20428333,0.15673195,0.15739231,0.20134087,0.47714996,0.5965075,0.5012161,0.40466335,0.317688
s33,Plain,s33_p_pgay5s.wav,-559.72107,88.98222,-2.7694325,20.814938,-10.503012,-11.5276,5.261797,-28.454327,-1.0436404,-8.891893,-0.14535685,11.302538,1591.7861,0.0035275829,0.14785409902597402,1805.127105995393,1668.860569583632,3448.153409090909,0.24869321,0.27024302,0.30638012,0.2857284,0.21753345,0.18373045,0.32888302,0.59849507,0.65299094,0.4543345,0.33965698,0.27503413
s33,Plain,s33_p_pgie2n.wav,-571.61475,76.37417,17.03971,40.28977,-11.509249,-6.3468895,5.8028617,-29.440899,-2.8182912,-10.034762,1.5174763,12.727794,1598.056,0.0046395124,0.09507349917763158,1642.1128596567512,1731.5205480610755,3414.4736842105262,0.29630354,0.24925375,0.2798795,0.23389152,0.1986245,0.16533785,0.17666015,0.32216287,0.3894932,0.5301967,0.60066116,0.4257794
s33,Plain,s33_p_pgwz3n.wav,-563.0342,73.36459,6.49563,28.298029,-8.362083,-5.38216,5.165838,-23.775454,-0.0013881761,-11.619374,1.0817492,13.7950115,1655.7715,0.0036033976,0.12478885135135136,1861.7723204381489,1813.6152741256547,3727.5126689189187,0.2769259,0.29023123,0.3072415,0.27302998,0.27064025,0.27178258,0.30521643,0.4332978,0.6280588,0.4896963,0.3137664,0.2895726
s33,Plain,s33_p_praf5n.wav,-582.69885,100.39715,-0.92100364,14.703924,-14.632453,-2.3020735,8.55955,-18.018688,1.660431,-5.3552365,-2.3866923,8.479851,1248.5923,0.002337463,0.12405782350352113,1645.6852112596046,1679.960184526759,3304.7975352112676,0.33261532,0.32281575,0.3361204,0.26623917,0.31942415,0.3010632,0.4352485,0.5708703,0.48454323,0.4952982,0.43890798,0.463391
s33,Plain,s33_p_pravzs.wav,-546.60944,69.24893,13.302546,25.346287,-10.533409,-8.301216,-3.4966402,-29.451975,-3.8553367,-12.040764,-3.0008063,10.4267845,1605.9858,0.0051389006,0.14888080797697367,1930.8570064736073,1842.0543933753852,3861.328125,0.22669406,0.14374812,0.19737646,0.22840261,0.20085187,0.17763835,0.16580455,0.291788,0.5262009,0.58042574,0.47666374,0.3408924
s33,Plain,s33_p_praz7p_WRONG_#pra(zee)7p.wav,-587.0111,65.981125,27.958078,33.55842,-7.650677,-5.670929,9.605869,-22.271786,-6.8098392,-7.8839226,-4.564479,17.567654,1510.6023,0.0027210952,0.177734375,2131.5818538414283,1889.0896997463167,4038.6991279069766,0.28632754,0.24238892,0.3006307,0.32141796,0.26388338,0.22558618,0.3424593,0.57116777,0.5646576,0.5848136,0.42159596,0.37379044
s33,Plain,s33_p_prbm3s.wav,-575.6121,79.51172,17.06102,23.694902,-7.105603,-7.1501565,3.0580394,-25.212084,0.959547,-13.645856,-4.846374,12.6323,1671.2074,0.0029261739,0.1691325984589041,1984.5727205002627,1827.3283990336636,3758.4546232876714,0.20554727,0.24167469,0.23342869,0.23478578,0.30334407,0.2763111,0.49419716,0.57112205,0.49174467,0.3996752,0.3435845,0.25891817
s33,Plain,s33_p_pric8s.wav,-564.4655,71.65239,23.470995,28.197382,-8.657864,-7.288149,0.5818432,-25.127378,-4.267251,-12.288487,-1.233995,10.825235,1679.6979,0.00334707,0.1607931385869565,1960.51201316082,1836.1378461234144,3790.8740942028985,0.20550534,0.19037437,0.21451885,0.24644813,0.2077868,0.30536,0.42893204,0.516113,0.5676174,0.5283242,0.4535939,0.28655764
s33,Plain,s33_p_pwajza.wav,-546.202,78.50169,4.919069,28.25154,-13.605736,-10.324908,1.4449718,-32.19042,-0.34728044,-13.46435,1.8969861,13.265331,1555.9617,0.0041679437,0.11661268789556962,1735.6068202142462,1774.4429250995697,3487.2428797468356,0.20076054,0.28098303,0.31851068,0.2768183,0.2551606,0.22112916,0.33017474,0.37599748,0.48985726,0.5399886,0.40792027,0.2743084
s33,Plain,s33_p_pwwl6a.wav,-553.33246,80.16706,11.325739,18.880804,-14.091028,-6.578091,-0.26227868,-24.462744,-4.3082795,-6.9043775,-2.4714842,9.006229,1422.9171,0.0037680138,0.1537890625,1936.6108799388244,1834.5813105184927,3858.3333333333335,0.35840437,0.31276584,0.31279844,0.30207452,0.2567949,0.19894701,0.28945756,0.39476436,0.51923513,0.5684859,0.52042747,0.39700025
s33,Plain,s33_p_sbbx7n.wav,-575.8854,88.69065,1.7721809,8.189437,-6.897635,-5.9762044,4.2655387,-22.317095,3.0103836,-7.0810122,-2.6268306,9.739063,1222.6981,0.0028841423,0.14466104628164558,1917.934100365692,1690.5398926883383,3532.634493670886,0.35488695,0.32205448,0.2980395,0.29432243,0.28589648,0.3344637,0.4805687,0.6524566,0.4637203,0.36104462,0.3275022,0.3582255
s33,Plain,s33_p_sbwv5a.wav,-570.69275,73.56329,6.886479,25.013498,-8.157219,-8.643315,1.2231263,-25.810818,-2.034162,-8.506749,-1.2141476,8.7302265,1632.9933,0.0038767287,0.1427805830792683,1804.5282193300166,1776.88557511366,3565.7393292682927,0.24288324,0.24385689,0.30906823,0.30287522,0.30220252,0.33338994,0.35246757,0.46854,0.558515,0.51647437,0.35556874,0.27483094
s33,Plain,s33_p_sgbc9p.wav,-558.3827,67.727165,16.789148,31.691948,-8.526877,-11.985425,5.5652647,-28.13351,-3.8003297,-11.645436,-2.0752873,13.646588,1572.3937,0.0043539316,0.17186881922468356,2072.1439078743037,1851.7886731074339,3955.7950949367087,0.26174724,0.21062788,0.26690146,0.27865005,0.22769216,0.18656208,0.23916042,0.47411308,0.5128775,0.5277419,0.47269613,0.38038996
s33,Plain,s33_p_sgbfzs.wav,-563.89746,76.53294,5.9901066,18.185436,-10.618952,-4.8195434,0.29845902,-26.36566,1.7063122,-9.510276,0.378221,14.281583,1629.8146,0.0032795244,0.16949387538580246,2003.6831881988235,1755.9370159579953,3797.7430555555557,0.3095356,0.33543015,0.3326886,0.27229863,0.26575723,0.273735,0.3426897,0.4659001,0.45402208,0.55585915,0.4703336,0.3880378
s33,Plain,s33_p_sgbl4a.wav,-557.85236,97.04087,0.18867695,18.911049,-13.255819,-4.882683,8.172012,-30.301233,-2.0737712,-11.147398,-0.22576687,11.952564,1322.7234,0.002993333,0.1349405317164179,1793.5694149995038,1652.1280096814937,3311.91697761194,0.21399611,0.25158852,0.30341104,0.30128285,0.3329955,0.35812575,0.35940364,0.53181344,0.5502271,0.3562625,0.30375138,0.2595112
s33,Plain,s33_p_sgbq3p.wav,-608.595,63.2812,25.777044,33.871544,-6.128349,-6.8694763,5.800078,-26.561356,-2.653377,-10.823609,-3.3362408,13.74834,1939.1359,0.0028051347,0.177166748046875,2103.1282053251766,1809.7031007387613,4012.890625,0.2508219,0.22779107,0.290922,0.26755875,0.25352737,0.2659025,0.4037942,0.5553729,0.48373762,0.53106534,0.46707097,0.36168385
s33,Plain,s33_p_sgwq2s.wav,-574.57513,51.290485,22.70866,38.86285,-7.65396,-6.095222,2.8902895,-24.324219,-4.2271256,-13.411668,-3.4789112,16.346235,2086.1135,0.0038963032,0.16621959058544303,2269.570741369554,1890.9918358611133,4324.960443037975,0.25977877,0.28568724,0.25680485,0.20713203,0.1860275,0.21105935,0.3904783,0.5292076,0.5817371,0.52833575,0.45134562,0.3206681
s33,Plain,s33_p_srat5p.wav,-583.22107,76.0662,20.718216,21.411165,-8.202146,-6.9375606,4.554973,-25.69557,-0.6549184,-5.5601935,-4.673638,12.890843,1662.7052,0.0022845943,0.17764497139084506,2190.193606697287,1854.161400532737,4071.8529929577467,0.2067292,0.24700014,0.30953038,0.34462443,0.338275,0.27988273,0.44350797,0.4886747,0.48066944,0.46538067,0.37995163,0.29416016
s33,Plain,s33_p_srax8n.wav,-553.60913,88.06006,4.6978836,18.641554,-14.665616,-8.937892,2.0663357,-19.279007,3.5155354,-6.5719757,3.573359,12.134653,1230.0953,0.0029947164,0.13472377232142857,1877.6146926432878,1735.2760472575014,3602.6785714285716,0.25159734,0.30662617,0.3665443,0.3599138,0.290574,0.34540546,0.4757079,0.50507283,0.48765302,0.45304996,0.35828462,0.23751792
s33,Plain,s33_p_srwr4a.wav,-544.8407,94.99185,1.8239117,3.085141,-19.707285,-7.959971,4.8550587,-28.797783,-2.252344,-6.206801,-7.1809363,15.506965,1471.7206,0.003526665,0.16898490287162163,1895.3301265779683,1612.944289460718,3226.3513513513512,0.20816407,0.237806,0.29016462,0.2552662,0.15064687,0.12623525,0.24856433,0.55817544,0.62339544,0.43187296,0.29431805,0.25481996
s33,Plain,s33_p_swbjzn.wav,-519.89496,87.20643,-2.4013238,5.2957315,-14.341981,-11.074162,1.8456179,-29.961168,-4.6081185,-6.635146,-3.4600537,9.631748,1484.3538,0.0052637067,0.1457804890422078,1851.0165394361402,1677.9704688033103,3364.650974025974,0.23616472,0.19055769,0.29958028,0.2926994,0.23905009,0.22248657,0.29796717,0.45390815,0.4619685,0.39238018,0.26370862,0.22906336
s34,Lombard,s34_l_bbibzs.wav,-464.15094,44.44095,-26.738415,102.0974,-16.243542,-29.080029,-18.006561,-28.10628,-0.21331133,-25.226053,-8.38088,-4.6581855,2214.9614,0.016041286,0.1633358909970238,2106.5753213818048,1411.6255223775308,3600.7254464285716,0.29090142,0.20536166,0.17740119,0.18787073,0.20340633,0.27369478,0.31001824,0.3436601,0.42986038,0.4952416,0.3642118,0.29388613
s34,Lombard,s34_l_bbwp1p.wav,-484.50818,70.325294,-24.033398,86.37266,-16.964226,-23.151947,-14.359274,-27.587715,3.587305,-22.975847,-11.023401,-5.346755,1891.4229,0.012086143,0.14118489583333332,2019.2020793253394,1485.3203566882719,3630.7291666666665,0.3407977,0.19109945,0.14044176,0.1552456,0.17097944,0.18043903,0.26504013,0.3622547,0.36866805,0.4379713,0.43337467,0.38133997
s34,Lombard,s34_l_bbwu5p.wav,-474.4638,56.876724,-21.240032,87.729294,-18.39902,-22.031542,-16.413258,-25.31013,-3.1268153,-22.615837,-7.7359257,-5.9200716,2124.4211,0.013330511,0.17661565466772153,2119.634857361066,1530.3945329489134,3794.3037974683543,0.30122805,0.2225868,0.21878164,0.3166165,0.38124764,0.31252116,0.31541666,0.2859301,0.29492053,0.36800814,0.3943569,0.36735508
s34,Lombard,s34_l_bgaj7a.wav,-457.61584,73.49719,-40.49241,90.766655,-25.172087,-24.179417,-16.70348,-17.589703,3.453119,-20.024023,-11.127475,-9.6798525,2089.2576,0.010973384,0.1509227263621795,1969.8375542040308,1378.9299330319582,3422.9767628205127,0.24544129,0.22878373,0.25667498,0.3010202,0.38984177,0.44731125,0.36917323,0.30773392,0.28389105,0.42326418,0.49056444,0.33837983
s34,Lombard,s34_l_bgaqzs.wav,-475.1549,51.303894,-29.146109,94.07524,-15.058182,-22.36847,-20.401375,-18.550358,-1.7293168,-24.294157,-8.360345,-4.1848397,2180.9065,0.012208437,0.17648782169117647,2105.911334499487,1429.8291647714564,3576.654411764706,0.25468382,0.23697111,0.24178553,0.22373341,0.27675825,0.3620583,0.34712908,0.3012502,0.37480992,0.47722092,0.4544738,0.36413077
s34,Lombard,s34_l_bgicza.wav,-460.71457,59.067173,-36.21404,93.56384,-19.581976,-30.669771,-19.058146,-24.87152,0.31399462,-23.804346,-4.956313,-5.174588,2201.559,0.0135514485,0.17265263310185186,2094.7106776152064,1420.8089076812446,3570.0231481481483,0.31673497,0.20309384,0.20810118,0.26008013,0.33833548,0.34995618,0.3025557,0.33034265,0.3416719,0.36494318,0.45734623,0.4753617
s34,Lombard,s34_l_brat2s.wav,-464.74716,43.228615,-23.50689,84.072525,-23.161818,-21.256126,-21.208141,-16.202082,1.3812393,-22.391773,-7.3157983,-7.8125296,2297.4421,0.01186403,0.20836292613636365,2436.5846093227983,1498.6097021012804,3985.9983766233768,0.30298746,0.25742942,0.26286468,0.2359397,0.36281103,0.43485782,0.3953407,0.33879656,0.37943253,0.5174486,0.484467,0.43864238
s34,Lombard,s34_l_brih5p.wav,-455.57144,52.02946,-29.342297,80.466255,-25.99099,-25.38707,-13.15967,-18.058182,0.84882385,-17.803438,-6.0090885,-3.9859574,2220.0012,0.01403191,0.1863234186746988,2308.9345731750136,1464.96320540491,3833.019578313253,0.4059155,0.29419845,0.23567556,0.2968833,0.31906655,0.41405252,0.38758072,0.33348793,0.31674704,0.45279244,0.44905084,0.35947874
s34,Lombard,s34_l_bris7s.wav,-464.79016,58.266262,-29.009981,73.98722,-17.623741,-27.903893,-18.148655,-14.685462,3.4112349,-21.300707,-9.183358,-4.422103,2236.4744,0.010136596,0.21286458333333333,2220.9212669208805,1478.5429266874712,3772.2916666666665,0.35477132,0.31067893,0.26912868,0.26236317,0.24437632,0.34361795,0.42460456,0.37677124,0.3888397,0.420335,0.5010929,0.4504304
s34,Lombard,s34_l_bwap2a.wav,-465.00842,64.82612,-32.427086,82.58168,-24.568804,-24.871637,-14.307502,-17.592636,0.8346959,-21.921179,-9.148303,-4.2750087,2157.788,0.013040696,0.1457804890422078,1995.1952483625535,1422.8282417004139,3527.1915584415583,0.3603269,0.26359722,0.26720774,0.24980178,0.30544022,0.4292601,0.38054365,0.39086178,0.3527972,0.40508294,0.49860996,0.48358056
s34,Lombard,s34_l_bwbh2n.wav,-455.11023,60.47173,-39.87332,74.16652,-30.260845,-16.878563,-6.257291,-17.49503,6.472954,-20.659231,-8.56686,-5.811886,2301.1843,0.012892238,0.14331356095679013,2068.0938326361365,1337.6500892785334,3514.5640432098767,0.27333075,0.22395678,0.250023,0.24252729,0.32479662,0.30800733,0.25861996,0.394664,0.44011143,0.53170294,0.4685969,0.30924264
s34,Lombard,s34_l_bwii1p.wav,-471.06885,71.25512,-27.012089,74.30142,-29.450863,-14.1817255,-13.587988,-22.273903,0.47578755,-20.222673,-8.283706,-8.34177,2106.799,0.009752931,0.18513020833333332,2234.9293413407563,1483.7193639758334,3843.3333333333335,0.2548274,0.2337003,0.24616382,0.22695783,0.26790053,0.3850668,0.47577113,0.38801032,0.24927793,0.2998816,0.5137686,0.37843245
s34,Lombard,s34_l_lbae5p.wav,-468.0827,49.672104,-23.892365,85.15764,-25.121,-21.210867,-14.904769,-25.372486,-0.1275174,-20.18113,-9.166682,-4.244191,2191.7583,0.011827108,0.19282670454545456,2346.184329053001,1582.260963163066,4091.0866477272725,0.2761916,0.18711877,0.2012556,0.24728952,0.3533653,0.46402043,0.36482772,0.34924182,0.3178871,0.4473391,0.57783216,0.4239092
s34,Lombard,s34_l_lbbt1n.wav,-464.96857,66.226555,-37.78785,75.27468,-29.943775,-20.498804,-11.931997,-22.971912,7.8428373,-21.038961,-12.113851,-10.675469,1891.953,0.01271976,0.135809326171875,1870.709444639539,1384.4382493106482,3432.12890625,0.17491928,0.110348426,0.12425264,0.17901333,0.17276023,0.18865609,0.23045166,0.33336538,0.4433373,0.48130092,0.47796407,0.4591
s34,Lombard,s34_l_lgba6p.wav,-474.11606,51.452545,-21.69501,84.10932,-20.174126,-24.296015,-12.335301,-19.94055,-1.9022893,-13.955675,-5.4099536,-4.679376,2023.8551,0.013055974,0.2088650173611111,2468.7310948318714,1544.687732824731,4013.715277777778,0.19965337,0.19740948,0.25695702,0.24883385,0.33024144,0.45693707,0.39988917,0.48878008,0.39003596,0.40384942,0.46094802,0.27632374
s34,Lombard,s34_l_lgba9p.wav,-457.86487,62.274044,-41.12258,91.28102,-27.60261,-25.649729,-11.8943815,-22.791298,3.2969294,-19.542253,-6.5802097,-6.216701,2115.2522,0.012735047,0.18122975419207318,2159.1912825372106,1383.2809500253688,3626.4291158536585,0.20129195,0.19764026,0.21805988,0.23753099,0.3547952,0.42543066,0.3746971,0.39152503,0.32559806,0.36625093,0.41174683,0.35359618
s34,Lombard,s34_l_lrif2s.wav,-458.66226,47.407806,-27.082232,79.40568,-23.957462,-28.309608,-21.532066,-14.753086,0.8303883,-27.231035,-1.639532,-7.082935,2189.6025,0.01215871,0.1825219131097561,2285.2844042534553,1533.3545312190463,3978.8490853658536,0.36156932,0.22263531,0.21010645,0.2256797,0.28656837,0.44897297,0.48050302,0.34085515,0.28275937,0.35110828,0.5261888,0.44554555
s34,Lombard,s34_l_lrim1n.wav,-445.05545,74.989716,-59.919983,72.009514,-31.504992,-18.92582,-11.408907,-16.310242,6.9615307,-18.504736,-14.007612,-9.149356,2009.315,0.013015564,0.13321940104166666,1903.0069012961742,1282.0386234844711,3284.855769230769,0.28042108,0.21663097,0.21824998,0.22287819,0.3600297,0.48557884,0.51348644,0.45374596,0.39399424,0.5378771,0.4215842,0.33569434
s34,Lombard,s34_l_lriy3n.wav,-456.8358,70.058815,-53.645668,76.767105,-29.060768,-21.898598,-14.349778,-15.571242,4.046073,-21.739958,-9.752024,-6.7623878,2080.1948,0.011986053,0.1333714535361842,1941.7400027642052,1348.8599742289794,3362.356085526316,0.29360667,0.35526288,0.23384996,0.22438952,0.30682796,0.42169315,0.51627725,0.3694108,0.25847206,0.46185502,0.5104358,0.30244347
s34,Lombard,s34_l_lrwz8a.wav,-429.43344,57.431084,-35.32433,77.609886,-24.145884,-28.154428,-23.417982,-16.540817,0.70727396,-20.994343,-9.358693,-3.5251527,2064.1362,0.014564783,0.1742725861378205,2147.547172029007,1492.6845113846196,3757.6121794871797,0.25605282,0.25900587,0.34432358,0.29508477,0.33405843,0.4358998,0.36515433,0.3586507,0.3931651,0.4680902,0.46882805,0.33083963
s34,Lombard,s34_l_lwad9n.wav,-448.93823,70.922165,-53.41173,78.02682,-36.144485,-14.974778,-7.0489717,-17.67468,9.453555,-17.526485,-11.322448,-4.71422,2180.6155,0.013190339,0.1375284315664557,1991.7303709844937,1368.0109742059224,3481.2104430379745,0.28901055,0.19646631,0.19251922,0.1829461,0.289051,0.49061164,0.38721377,0.29839864,0.3480275,0.5150639,0.58633447,0.4745699
s34,Lombard,s34_l_lwbg1n.wav,-438.57324,66.6907,-44.29115,71.754875,-40.566475,-14.877953,-12.522326,-23.38716,5.668106,-20.59669,-8.615016,-9.554371,2130.767,0.015403924,0.14512875205592105,1982.3212119770956,1366.073075753051,3499.486019736842,0.21981753,0.2160164,0.2563537,0.25203076,0.3091328,0.2953436,0.30118254,0.45686758,0.45825934,0.40838093,0.47728884,0.42411166
s34,Lombard,s34_l_lwbn9p.wav,-472.96045,58.585186,-31.036161,74.67849,-27.967316,-20.336977,-12.647792,-17.838692,4.3526454,-20.733484,-6.519535,-6.5621157,2179.6753,0.011388631,0.18541701296542554,2241.1352143648473,1450.547908879765,3801.279920212766,0.29241312,0.20253932,0.21247038,0.18969227,0.23776202,0.37469614,0.4449742,0.4091681,0.34745294,0.36108223,0.42156106,0.38294995
s34,Lombard,s34_l_lwwo2p.wav,-455.75916,49.753845,-30.319695,84.6014,-24.31804,-20.227346,-18.820122,-22.657637,1.7869895,-21.547535,-7.093567,-4.654902,2160.4187,0.014116964,0.20832303204113925,2353.3832567514105,1485.8627737246418,3947.0925632911394,0.19231181,0.18234244,0.2617658,0.30806968,0.3515777,0.32560876,0.2594682,0.30252752,0.46197644,0.5331262,0.4429421,0.31186628
s34,Lombard,s34_l_pbac4s.wav,-472.1915,56.583748,-22.622004,77.75294,-17.637371,-21.386316,-17.345798,-21.450583,1.3984106,-19.318293,-7.0370536,-5.590937,2124.5896,0.010936779,0.217242431640625,2326.619964411463,1540.0983799957899,4001.85546875,0.33979255,0.28903013,0.23691323,0.23701541,0.37192744,0.34216398,0.35733804,0.4017334,0.41569194,0.559805,0.42357126,0.34101087
s34,Lombard,s34_l_pbav9s.wav,-462.22302,51.55655,-32.533237,86.81081,-17.958654,-22.765965,-16.48392,-19.992874,-0.11722701,-19.546324,-10.171069,-5.031978,2089.1438,0.012881469,0.20115443638392858,2304.4147507989096,1476.9824638307412,3916.4806547619046,0.2985041,0.1870362,0.19236687,0.1919659,0.26597834,0.4226787,0.4468859,0.41815826,0.4181912,0.44356832,0.4538679,0.3672872
s34,Lombard,s34_l_pbby3p.wav,-482.35464,66.18955,-31.46682,86.310646,-19.721327,-23.535753,-14.1127615,-23.97086,-3.6257951,-18.977753,-9.271405,-6.806752,1916.0369,0.010809873,0.1759799691133721,2184.5743876373067,1497.7246234325112,3745.185319767442,0.21737005,0.23995271,0.27160347,0.26126856,0.3158451,0.4218553,0.48548716,0.40722087,0.28685772,0.3466349,0.39824447,0.2667688
s34,Lombard,s34_l_pbie5s.wav,-468.46658,54.618484,-26.423552,91.29136,-20.436663,-24.731247,-18.402258,-28.712866,-1.9592198,-20.686522,-9.943646,-6.4207916,2106.8337,0.012051999,0.19751880787037038,2281.585364450376,1489.60543163005,3863.6188271604938,0.1972385,0.15181305,0.18810691,0.24277695,0.32827285,0.3907497,0.38826364,0.43708447,0.36922055,0.42042997,0.45050713,0.33931607
s34,Lombard,s34_l_pgag4s.wav,-473.47772,49.370193,-22.390636,81.10227,-20.96566,-19.947983,-16.015238,-19.873442,1.4264473,-20.498066,-7.1812997,-7.5794554,2154.7085,0.010924074,0.199884033203125,2301.9881680556073,1507.8284898356164,3949.609375,0.27326256,0.21605201,0.24636813,0.28806344,0.30707216,0.41829842,0.4109506,0.35418278,0.38619024,0.47570682,0.41834608,0.31653672
s34,Lombard,s34_l_pgam6n.wav,-451.6674,59.27751,-38.29052,68.144295,-18.471684,-19.083838,-12.783013,-18.76235,3.4560113,-16.82179,-15.633244,-6.531388,2015.1753,0.012933546,0.19780213155864199,2280.5350878757317,1527.061129912892,3943.5763888888887,0.27532917,0.24235953,0.2519127,0.2266306,0.24781488,0.4572684,0.4742102,0.4519593,0.41464832,0.5312568,0.5728134,0.40249667
